Season,Week,Spread,Total,Under,Distance
2023,2,4.5,36.5,0,0.0
2019,17,5.0,36.5,0,0.5
2023,18,4.0,37.0,1,0.7071067811865476
2024,12,3.5,36.5,0,1.0
2024,18,3.5,36.0,0,1.118033988749895
2025,13,5.0,35.5,1,1.118033988749895
2023,16,4.0,37.5,0,1.118033988749895
