Season,Week,Spread,Total,Under,Distance
2020,5,-7.0,49.5,0,0.0
2021,11,-7.0,49.5,0,0.0
2020,11,-7.0,49.5,0,0.0
2020,7,-7.0,49.5,0,0.0
2024,5,-7.0,49.0,1,0.5
2016,5,-7.0,49.0,1,0.5
2016,2,-7.5,49.5,1,0.5
