Season,Week,Spread,Total,Under,Distance
2015,17,-3.0,45.5,1,0.0
2023,3,-3.0,45.5,1,0.0
2022,5,-3.0,45.5,1,0.0
2024,15,-3.0,45.5,0,0.0
2017,7,-3.0,45.5,1,0.0
2018,14,-3.0,45.5,1,0.0
2017,5,-3.0,45.5,0,0.0
