Season,Week,Spread,Total,Under,Distance
2019,7,-1.5,46.5,0,0.0
2020,3,-1.5,46.5,0,0.0
2018,9,-1.5,46.5,1,0.0
2018,9,-1.5,46.5,0,0.0
2017,8,-1.5,46.0,1,0.5
2020,13,-2.0,46.5,1,0.5
2015,14,-1.5,46.0,0,0.5
