Season,Week,Spread,Total,Under,Distance
2021,2,3.5,47.5,1,0.0
2025,12,3.0,47.5,1,0.5
2016,1,3.5,47.0,0,0.5
2016,14,3.5,47.0,1,0.5
2021,1,3.0,47.5,0,0.5
2023,16,3.0,47.5,0,0.5
2023,18,3.0,47.5,1,0.5
