Season,Week,Spread,Total,Under,Distance
2024,15,-5.5,43.0,1,0.5
2015,5,-6.0,42.5,0,0.5
2015,15,-5.5,43.0,0,0.5
2016,2,-5.5,42.0,0,0.5
2022,5,-5.5,42.0,1,0.5
2016,1,-5.5,43.0,1,0.5
2024,5,-5.5,43.0,1,0.5
