Season,Week,Spread,Total,Under,Distance
2024,15,5.5,44.5,1,0.0
2017,17,6.0,44.5,0,0.5
2022,14,6.0,44.5,1,0.5
2019,5,5.5,44.0,1,0.5
2020,15,6.0,44.5,1,0.5
2016,17,5.5,45.0,0,0.5
2023,3,6.0,44.0,1,0.7071067811865476
