Season,Week,Spread,Total,Under,Distance
2016,2,-3.0,47.5,0,0.0
2023,3,-3.0,47.5,1,0.0
2021,3,-3.0,47.5,1,0.0
2024,13,-3.0,47.5,1,0.0
2017,1,-3.0,47.5,0,0.0
2022,17,-3.0,47.5,0,0.0
2016,6,-3.0,47.5,0,0.0
