Season,Week,Spread,Total,Under,Distance
2022,16,7.5,40.5,1,0.0
2024,17,7.5,40.5,0,0.0
2017,15,7.5,40.5,0,0.0
2018,6,7.5,40.5,0,0.0
2025,3,7.5,41.0,1,0.5
2024,4,7.0,41.0,1,0.7071067811865476
2024,11,7.0,41.0,0,0.7071067811865476
