Season,Week,Spread,Total,Under,Distance
2019,16,9.5,48.5,1,0.0
2017,6,9.0,48.5,1,0.5
2021,6,9.0,48.5,0,0.5
2018,14,9.5,49.5,0,1.0
2022,15,8.5,48.5,1,1.0
2016,12,8.5,48.0,1,1.118033988749895
2015,5,9.0,49.5,1,1.118033988749895
