Season,Week,Spread,Total,Under,Distance
2022,17,12.5,39.5,0,1.0
2022,7,13.0,39.5,1,1.118033988749895
2015,14,11.0,41.0,0,1.5811388300841898
2020,15,14.5,40.5,0,2.0
2017,8,11.0,38.5,0,2.5
2019,15,10.5,42.0,0,2.5
2024,8,10.0,41.5,0,2.692582403567252
