Season,Week,Spread,Total,Under,Distance
2024,9,-3.5,38.5,1,0.0
2023,10,-3.5,38.5,1,0.0
2025,17,-3.0,38.5,0,0.5
2022,11,-3.5,38.0,1,0.5
2016,16,-3.5,38.0,0,0.5
2023,2,-4.0,38.5,0,0.5
2023,3,-3.5,38.0,1,0.5
