Season,Week,Spread,Total,Under,Distance
2023,9,-2.5,40.5,1,0.0
2023,7,-2.5,40.5,0,0.0
2015,15,-2.5,41.0,0,0.5
2018,15,-2.5,40.0,1,0.5
2024,4,-3.0,40.5,0,0.5
2018,5,-3.0,40.5,0,0.5
2017,5,-3.0,40.5,0,0.5
