Season,Week,Spread,Total,Under,Distance
2015,9,-4.5,49.5,1,0.0
2021,8,-4.5,49.5,0,0.0
2018,12,-4.5,49.0,1,0.5
2022,16,-4.0,49.5,0,0.5
2015,6,-5.0,49.5,1,0.5
2021,4,-4.0,49.5,0,0.5
2019,10,-5.0,49.0,1,0.7071067811865476
