Season,Week,Spread,Total,Under,Distance
2017,9,-7.0,54.0,1,0.5
2018,16,-6.5,53.0,0,0.7071067811865476
2020,5,-6.5,54.0,1,0.7071067811865476
2021,2,-6.5,54.0,0,0.7071067811865476
2016,13,-6.5,53.0,1,0.7071067811865476
2024,10,-6.0,53.5,0,1.0
2021,5,-7.0,52.5,0,1.0
