Season,Week,Spread,Total,Under,Distance
2024,3,-4.5,41.5,1,0.0
2023,4,-4.5,41.0,1,0.5
2019,8,-4.5,41.0,0,0.5
2018,11,-4.5,41.0,0,0.5
2015,10,-4.5,42.0,0,0.5
2024,1,-4.0,41.5,0,0.5
2025,13,-5.0,41.5,1,0.5
