Season,Week,Spread,Total,Under,Distance
2015,13,-3.5,42.5,1,0.0
2015,3,-3.5,42.5,0,0.0
2016,6,-3.5,42.5,0,0.0
2015,8,-3.5,42.5,1,0.0
2018,7,-3.5,42.5,1,0.0
2018,12,-3.5,42.5,0,0.0
2016,4,-3.5,42.5,1,0.0
