Season,Week,Spread,Total,Under,Distance
2018,13,-13.5,41.0,1,0.5
2017,16,-13.5,41.0,1,0.5
2022,11,-13.0,41.5,1,0.5
2017,2,-13.5,42.0,1,0.5
2018,12,-13.0,42.0,0,0.7071067811865476
2023,11,-13.0,41.0,0,0.7071067811865476
2017,4,-12.5,41.5,0,1.0
