Season,Week,Spread,Total,Under,Distance
2025,17,-3.0,38.5,0,0.0
2023,10,-3.0,38.5,0,0.0
2023,10,-3.5,38.5,1,0.5
2024,9,-3.5,38.5,1,0.5
2017,8,-3.0,38.0,0,0.5
2023,15,-3.0,38.0,1,0.5
2022,15,-3.0,38.0,1,0.5
