Season,Week,Spread,Total,Under,Distance
2024,2,-7.5,51.5,1,0.0
2020,17,-7.5,51.5,0,0.0
2021,12,-7.5,51.5,0,0.0
2022,5,-7.0,51.5,0,0.5
2020,15,-8.0,51.5,1,0.5
2016,9,-7.5,52.0,0,0.5
2016,7,-7.0,51.5,1,0.5
