Season,Week,Spread,Total,Under,Distance
2025,7,5.5,44.5,0,0.0
2024,15,5.5,44.5,1,0.0
2019,5,5.5,44.0,1,0.5
2022,14,6.0,44.5,1,0.5
2025,3,6.0,44.5,1,0.5
2017,17,6.0,44.5,0,0.5
2020,15,6.0,44.5,1,0.5
