Season,Week,Spread,Total,Under,Distance
2021,15,11.5,43.5,1,1.4142135623730951
2023,3,11.5,43.5,0,1.4142135623730951
2023,16,12.5,44.0,0,1.5
2021,8,11.0,43.0,0,1.5811388300841898
2023,11,11.0,43.0,0,1.5811388300841898
2024,12,11.0,43.0,0,1.5811388300841898
2019,17,13.5,44.0,1,1.8027756377319946
