Season,Week,Spread,Total,Under,Distance
2022,5,-3.0,45.5,1,0.0
2017,5,-3.0,45.5,0,0.0
2018,14,-3.0,45.5,1,0.0
2023,3,-3.0,45.5,1,0.0
2024,15,-3.0,45.5,0,0.0
2025,3,-3.0,45.5,1,0.0
2023,6,-3.0,45.5,1,0.0
