Season,Week,Spread,Total,Under,Distance
2023,14,-2.5,43.5,1,0.0
2024,5,-2.5,43.5,1,0.0
2018,4,-2.5,43.5,0,0.0
2015,13,-2.5,43.5,0,0.0
2015,5,-3.0,43.5,0,0.5
2015,16,-2.5,43.0,1,0.5
2015,11,-2.5,43.0,1,0.5
