Season,Week,Spread,Total,Under,Distance
2021,11,3.5,44.5,1,0.0
2020,10,3.5,44.5,1,0.0
2023,10,3.0,44.5,1,0.5
2024,13,3.5,44.0,1,0.5
2015,6,3.5,45.0,1,0.5
2018,15,3.5,44.0,0,0.5
2018,8,3.5,44.0,1,0.5
