Season,Week,Spread,Total,Under,Distance
2024,6,3.5,46.5,1,0.0
2025,2,3.5,46.5,1,0.0
2023,1,3.5,46.5,0,0.0
2024,10,3.5,46.5,1,0.0
2016,3,3.5,46.5,1,0.0
2017,13,3.5,46.5,1,0.0
2020,8,3.5,46.5,1,0.0
