Season,Week,Spread,Total,Under,Distance
2019,17,-5.5,41.5,1,0.0
2015,12,-5.5,41.5,0,0.0
2017,17,-5.5,41.5,1,0.0
2022,17,-5.5,41.5,1,0.0
2016,2,-5.5,42.0,0,0.5
2021,9,-6.0,41.5,0,0.5
2022,18,-6.0,41.5,1,0.5
