Season,Week,Spread,Total,Under,Distance
2022,2,-1.5,48.5,0,0.0
2023,14,-1.5,48.5,1,0.0
2019,5,-1.5,49.0,0,0.5
2017,13,-2.0,48.5,1,0.5
2021,13,-1.5,48.0,1,0.5
2020,10,-1.5,49.0,0,0.5
2020,13,-1.5,48.0,0,0.5
