Season,Week,Spread,Total,Under,Distance
2015,17,1.0,45.5,1,0.5
2021,12,2.0,45.5,1,0.5
2018,6,1.5,45.0,0,0.5
2015,11,1.5,46.0,1,0.5
2016,14,1.0,45.5,0,0.5
2019,16,1.5,46.0,0,0.5
2019,12,1.0,45.5,1,0.5
