Season,Week,Spread,Total,Under,Distance
2017,17,-7.5,44.5,0,0.0
2022,7,-7.5,44.5,1,0.0
2016,12,-7.5,44.5,0,0.0
2023,3,-7.5,44.5,1,0.0
2016,6,-7.5,44.5,0,0.0
2018,10,-7.5,44.5,0,0.0
2018,17,-7.5,44.5,1,0.0
