Season,Week,Spread,Total,Under,Distance
2021,5,4.5,48.5,0,0.0
2021,14,4.5,48.0,1,0.5
2016,9,4.5,49.0,0,0.5
2021,8,4.5,49.0,0,0.5
2025,16,4.0,48.5,0,0.5
2020,17,4.5,48.0,0,0.5
2024,16,4.0,48.0,0,0.7071067811865476
