Season,Week,Spread,Total,Under,Distance
2023,14,-13.5,46.5,0,0.0
2023,14,-13.5,46.5,1,0.0
2016,10,-13.5,46.5,1,0.0
2023,11,-13.5,46.0,1,0.5
2024,16,-14.0,46.5,1,0.5
2015,15,-14.0,46.5,0,0.5
2017,6,-14.0,46.0,1,0.7071067811865476
