Season,Week,Spread,Total,Under,Distance
2024,4,-5.5,44.5,1,0.0
2024,12,-5.5,44.5,0,0.0
2023,10,-5.5,44.5,0,0.0
2025,2,-5.5,44.5,0,0.0
2024,13,-6.0,44.5,0,0.5
2019,1,-5.5,44.0,0,0.5
2020,7,-5.0,44.5,1,0.5
