Season,Week,Spread,Total,Under,Distance
2022,16,-3.5,49.5,1,0.0
2025,4,-3.5,49.5,1,0.0
2021,10,-3.5,49.5,1,0.0
2024,1,-3.5,49.5,1,0.0
2020,11,-3.5,49.5,1,0.0
2022,10,-3.5,49.5,0,0.0
2019,7,-3.5,49.5,1,0.0
