Season,Week,Spread,Total,Under,Distance
2021,2,-1.5,44.5,1,0.0
2023,5,-1.5,44.5,1,0.0
2024,9,-1.5,44.5,1,0.0
2018,1,-1.0,44.5,1,0.5
2016,9,-1.0,44.5,0,0.5
2015,3,-1.0,44.5,0,0.5
2024,5,-1.5,44.0,0,0.5
