Season,Week,Spread,Total,Under,Distance
2015,16,-6.0,46.5,1,0.0
2024,2,-6.0,46.5,0,0.0
2018,1,-6.0,46.5,1,0.0
2023,16,-6.0,46.5,0,0.0
2017,14,-6.0,46.5,1,0.0
2016,5,-6.0,46.5,1,0.0
2017,1,-6.0,46.5,1,0.0
