Season,Week,Spread,Total,Under,Distance
2020,12,7.5,46.5,1,0.0
2021,10,7.5,46.5,1,0.0
2019,11,7.5,46.5,0,0.0
2016,17,7.5,47.0,0,0.5
2022,13,8.0,46.5,1,0.5
2021,13,7.0,46.5,0,0.5
2020,7,7.0,46.0,0,0.7071067811865476
