Season,Week,Spread,Total,Under,Distance
2020,8,7.5,49.5,0,0.0
2020,2,7.5,49.5,1,0.0
2016,6,7.5,49.5,1,0.0
2016,7,7.5,49.0,1,0.5
2017,15,7.0,49.5,1,0.5
2024,12,7.5,50.0,1,0.5
2021,4,7.0,49.5,1,0.5
