Season,Week,Spread,Total,Under,Distance
2016,1,-9.0,44.5,1,0.5
2021,11,-10.0,44.5,1,0.5
2019,1,-9.5,44.0,1,0.5
2015,5,-9.0,45.0,1,0.7071067811865476
2018,16,-10.0,44.0,0,0.7071067811865476
2019,11,-10.0,44.0,0,0.7071067811865476
2015,3,-9.5,43.5,0,1.0
