Season,Week,Spread,Total,Under,Distance
2021,7,-3.0,48.5,0,0.0
2016,15,-3.0,48.5,0,0.0
2025,13,-3.0,48.5,0,0.0
2017,6,-3.0,48.5,1,0.0
2024,15,-3.0,48.5,1,0.0
2025,11,-3.0,48.5,1,0.0
2023,12,-3.0,48.5,0,0.0
