Season,Week,Spread,Total,Under,Distance
2015,14,-6.5,43.5,1,0.0
2023,4,-6.5,43.5,1,0.0
2020,13,-6.5,43.5,1,0.0
2015,13,-6.5,43.5,0,0.0
2015,5,-6.5,43.0,0,0.5
2025,3,-6.5,43.0,0,0.5
2018,7,-7.0,43.5,1,0.5
