Season,Week,Spread,Total,Under,Distance
2016,15,-3.0,48.5,0,0.0
2023,12,-3.0,48.5,0,0.0
2016,13,-3.0,48.5,0,0.0
2024,15,-3.0,48.5,1,0.0
2017,6,-3.0,48.5,1,0.0
2021,7,-3.0,48.5,0,0.0
2015,4,-3.0,48.0,1,0.5
