Season,Week,Spread,Total,Under,Distance
2020,5,-8.5,50.5,0,0.0
2020,13,-8.0,50.0,1,0.7071067811865476
2019,16,-8.0,51.0,1,0.7071067811865476
2022,10,-9.0,51.0,1,0.7071067811865476
2015,8,-7.5,50.5,1,1.0
2020,15,-8.0,51.5,1,1.118033988749895
2020,10,-9.5,50.0,1,1.118033988749895
