Season,Week,Spread,Total,Under,Distance
2021,2,-3.5,40.5,0,0.0
2022,17,-3.5,40.5,0,0.0
2016,3,-3.5,40.5,0,0.0
2016,4,-3.5,41.0,1,0.5
2024,5,-4.0,40.5,0,0.5
2023,13,-4.0,40.5,0,0.5
2022,12,-4.0,40.5,1,0.5
