Season,Week,Spread,Total,Under,Distance
2022,15,-7.0,39.5,1,0.0
2025,4,-7.0,39.5,1,0.0
2019,8,-7.0,39.5,0,0.0
2018,17,-7.0,39.5,1,0.0
2017,2,-7.5,39.5,1,0.5
2017,12,-7.5,39.5,1,0.5
2015,8,-7.5,39.5,1,0.5
