Season,Week,Spread,Total,Under,Distance
2023,7,-5.5,48.5,1,0.0
2023,5,-5.5,48.5,1,0.0
2016,17,-5.5,48.5,1,0.0
2023,4,-5.5,48.5,1,0.0
2019,7,-5.5,48.0,0,0.5
2017,13,-5.5,48.0,0,0.5
2021,18,-5.5,48.0,0,0.5
