Season,Week,Spread,Total,Under,Distance
2018,2,7.5,41.5,0,0.0
2023,7,7.5,41.5,0,0.0
2020,2,7.0,41.5,0,0.5
2021,13,7.5,42.0,0,0.5
2019,4,7.0,41.5,1,0.5
2019,11,7.0,41.5,0,0.5
2022,2,7.0,42.0,1,0.7071067811865476
