Season,Week,Spread,Total,Under,Distance
2025,1,1.5,50.5,0,0.0
2023,6,1.5,50.0,1,0.5
2021,11,1.0,50.5,1,0.5
2015,10,1.0,50.0,0,0.7071067811865476
2022,1,2.0,50.0,1,0.7071067811865476
2016,7,1.0,50.0,1,0.7071067811865476
2016,8,1.0,50.0,1,0.7071067811865476
