Season,Week,Spread,Total,Under,Distance
2016,5,-3.5,44.5,1,0.0
2024,1,-3.5,44.5,1,0.0
2021,8,-3.5,44.5,1,0.0
2021,18,-3.5,44.5,0,0.0
2022,2,-3.5,44.5,0,0.0
2024,13,-3.5,44.5,0,0.0
2017,4,-3.5,44.0,1,0.5
