Season,Week,Spread,Total,Under,Distance
2019,14,-9.5,45.5,1,0.0
2015,5,-9.0,45.5,1,0.5
2022,2,-10.0,45.5,1,0.5
2022,12,-10.0,45.5,0,0.5
2018,13,-10.0,45.5,0,0.5
2024,9,-9.0,45.5,0,0.5
2019,12,-10.0,46.0,0,0.7071067811865476
