Season,Week,Spread,Total,Under,Distance
2023,6,-4.5,43.5,0,0.0
2017,15,-5.0,43.5,1,0.5
2024,18,-4.5,43.0,0,0.5
2022,15,-4.0,43.5,1,0.5
2021,8,-4.5,43.0,1,0.5
2020,14,-5.0,43.5,1,0.5
2021,6,-4.0,43.5,0,0.5
