Season,Week,Spread,Total,Under,Distance
2015,14,-3.5,43.0,0,0.5
2024,1,-4.0,43.5,0,0.5
2022,15,-4.0,43.5,1,0.5
2019,9,-3.5,43.0,0,0.5
2021,6,-4.0,43.5,0,0.5
2016,8,-3.5,43.0,0,0.5
2015,6,-3.5,43.0,1,0.5
