Season,Week,Spread,Total,Under,Distance
2021,12,3.5,45.5,1,0.0
2023,1,3.5,45.5,1,0.0
2021,13,3.5,45.5,0,0.0
2017,7,3.5,45.5,1,0.0
2022,9,4.0,45.5,0,0.5
2015,3,3.5,46.0,0,0.5
2023,5,3.0,45.5,0,0.5
