Season,Week,Spread,Total,Under,Distance
2025,1,-8.5,47.5,1,0.0
2018,8,-8.5,47.5,0,0.0
2021,15,-8.5,48.0,1,0.5
2017,12,-8.5,47.0,1,0.5
2017,1,-8.0,47.5,0,0.5
2016,17,-9.0,47.5,1,0.5
2024,17,-9.0,47.5,0,0.5
