Season,Week,Spread,Total,Under,Distance
2021,9,-6.5,38.5,0,0.0
2023,1,-6.5,38.5,1,0.0
2024,3,-6.5,38.5,1,0.0
2023,14,-6.0,38.5,1,0.5
2022,12,-7.0,38.5,0,0.5
2023,10,-6.0,38.5,0,0.5
2019,16,-7.0,38.5,0,0.5
