Season,Week,Spread,Total,Under,Distance
2015,12,-3.5,45.5,0,0.0
2018,5,-3.5,45.5,1,0.0
2023,2,-3.5,45.5,0,0.0
2018,14,-3.5,45.5,0,0.0
2019,4,-3.5,45.5,1,0.0
2017,2,-3.5,46.0,1,0.5
2015,5,-3.5,46.0,1,0.5
