Season,Week,Spread,Total,Under,Distance
2022,3,3.5,48.5,1,0.0
2019,1,3.5,49.0,0,0.5
2021,2,3.5,48.0,0,0.5
2021,16,3.5,49.0,0,0.5
2021,8,3.5,48.0,0,0.5
2020,8,3.5,49.0,0,0.5
2025,6,3.0,48.5,0,0.5
