Season,Week,Spread,Total,Under,Distance
2023,12,7.5,43.5,0,0.0
2024,15,7.5,43.5,1,0.0
2024,10,7.5,43.5,1,0.0
2017,13,7.5,43.0,0,0.5
2024,9,7.0,43.5,0,0.5
2024,10,7.0,43.5,1,0.5
2025,6,7.0,43.5,1,0.5
