Season,Week,Spread,Total,Under,Distance
2023,10,3.0,44.5,1,0.0
2020,8,3.0,44.5,0,0.0
2021,18,3.0,44.5,0,0.0
2021,2,3.0,44.5,1,0.0
2015,13,3.0,44.5,0,0.0
2023,6,3.0,44.5,1,0.0
2015,3,3.0,44.5,1,0.0
