Season,Week,Spread,Total,Under,Distance
2025,8,-14.5,48.5,0,0.0
2021,8,-14.0,49.0,1,0.7071067811865476
2023,12,-13.5,48.5,0,1.0
2015,3,-13.5,49.0,0,1.118033988749895
2021,2,-13.5,48.0,0,1.118033988749895
2023,6,-14.0,47.5,0,1.118033988749895
2025,4,-15.5,47.5,0,1.4142135623730951
