Season,Week,Spread,Total,Under,Distance
2023,4,4.5,46.5,1,0.0
2020,10,5.0,46.5,1,0.5
2024,10,4.0,46.5,0,0.5
2024,16,4.0,46.5,0,0.5
2024,2,4.5,46.0,1,0.5
2024,4,4.5,47.0,0,0.5
2016,12,5.0,46.0,1,0.7071067811865476
