Season,Week,Spread,Total,Under,Distance
2020,3,3.0,49.5,0,0.0
2022,9,3.0,49.5,1,0.0
2019,7,3.0,49.5,1,0.0
2020,11,2.5,49.5,1,0.5
2016,16,3.0,49.0,0,0.5
2019,15,3.0,49.0,0,0.5
2016,16,3.0,49.0,0,0.5
