Season,Week,Spread,Total,Under,Distance
2019,2,6.0,46.5,0,0.5
2024,13,6.0,46.5,0,0.5
2019,15,5.5,46.0,0,0.5
2021,17,6.0,46.5,1,0.5
2017,16,5.5,46.0,0,0.5
2020,10,5.0,46.5,1,0.5
2019,9,5.5,46.0,0,0.5
