Season,Week,Spread,Total,Under,Distance
2022,8,1.5,49.5,1,0.0
2019,1,1.5,49.5,0,0.0
2020,10,1.0,49.5,0,0.5
2017,1,2.0,49.5,1,0.5
2015,9,1.0,49.5,0,0.5
2016,10,1.0,49.5,1,0.5
2021,9,1.5,49.0,0,0.5
